run_id,machine_id,product_id,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,event_time
RUN_09321,MACHINE_L,L56500,298.4,309.3,1409,43.1,166,False,2024-02-08T20:00:00
RUN_09322,MACHINE_L,L56501,298.4,309.2,1335,53.5,168,False,2024-02-08T20:06:00
RUN_09323,MACHINE_M,M24182,298.5,309.3,1512,38.1,170,False,2024-02-08T20:12:00
RUN_09324,MACHINE_L,L56503,298.6,309.4,1447,40.2,173,False,2024-02-08T20:18:00
RUN_09325,MACHINE_L,L56504,298.6,309.3,1537,37.6,175,False,2024-02-08T20:24:00
RUN_09326,MACHINE_M,M24185,298.6,309.3,1510,40.8,177,False,2024-02-08T20:30:00
RUN_09327,MACHINE_L,L56506,298.6,309.3,1677,31.2,180,False,2024-02-08T20:36:00
RUN_09328,MACHINE_L,L56507,298.5,309.2,1504,33.7,182,False,2024-02-08T20:42:00
RUN_09329,MACHINE_H,H38742,298.5,309.1,2051,19.0,184,False,2024-02-08T20:48:00
RUN_09330,MACHINE_L,L56509,298.5,309.1,1474,41.3,189,False,2024-02-08T20:54:00
RUN_09331,MACHINE_M,M24190,298.4,309.0,1507,36.1,191,False,2024-02-08T21:00:00
RUN_09332,MACHINE_L,L56511,298.4,308.9,1496,37.9,194,False,2024-02-08T21:06:00
RUN_09333,MACHINE_M,M24192,298.5,309.0,1921,22.0,196,False,2024-02-08T21:12:00
RUN_09334,MACHINE_L,L56513,298.5,309.0,1450,40.5,199,False,2024-02-08T21:18:00
RUN_09335,MACHINE_L,L56514,298.4,308.9,1402,44.8,201,False,2024-02-08T21:24:00
RUN_09336,MACHINE_L,L56515,298.4,308.9,1501,50.0,203,False,2024-02-08T21:30:00
RUN_09337,MACHINE_L,L56516,298.5,308.9,1725,31.9,205,False,2024-02-08T21:36:00
RUN_09338,MACHINE_H,H38751,298.5,308.9,1500,40.3,207,False,2024-02-08T21:42:00
RUN_09339,MACHINE_H,H38752,298.5,309.0,1531,30.8,212,False,2024-02-08T21:48:00
RUN_09340,MACHINE_L,L56519,298.5,309.0,1458,44.8,217,False,2024-02-08T21:54:00
RUN_09341,MACHINE_H,H38754,298.4,308.9,1577,37.1,0,False,2024-02-08T22:00:00
RUN_09342,MACHINE_M,M24201,298.3,308.9,1363,46.1,5,False,2024-02-08T22:06:00
RUN_09343,MACHINE_H,H38756,298.3,308.9,1706,31.8,8,False,2024-02-08T22:12:00
RUN_09344,MACHINE_M,M24203,298.3,308.8,1391,50.4,13,False,2024-02-08T22:18:00
RUN_09345,MACHINE_L,L56524,298.2,308.8,1616,33.7,16,False,2024-02-08T22:24:00
RUN_09346,MACHINE_L,L56525,298.2,308.8,1442,47.0,18,False,2024-02-08T22:30:00
RUN_09347,MACHINE_M,M24206,298.2,308.8,1626,40.4,20,False,2024-02-08T22:36:00
RUN_09348,MACHINE_M,M24207,298.2,308.7,1426,42.6,23,False,2024-02-08T22:42:00
RUN_09349,MACHINE_L,L56528,298.2,308.7,1436,49.1,26,False,2024-02-08T22:48:00
RUN_09350,MACHINE_M,M24209,298.2,308.7,1599,36.2,28,False,2024-02-08T22:54:00
RUN_09351,MACHINE_L,L56530,298.2,308.7,2186,17.8,31,False,2024-02-08T23:00:00
RUN_09352,MACHINE_L,L56531,298.3,308.8,1645,30.4,33,False,2024-02-08T23:06:00
RUN_09353,MACHINE_L,L56532,298.2,308.7,1780,27.9,35,False,2024-02-08T23:12:00
RUN_09354,MACHINE_L,L56533,298.2,308.8,1345,44.3,37,False,2024-02-08T23:18:00
RUN_09355,MACHINE_M,M24214,298.2,308.8,1607,31.9,39,False,2024-02-08T23:24:00
RUN_09356,MACHINE_L,L56535,298.3,308.9,1708,28.0,42,False,2024-02-08T23:30:00
RUN_09357,MACHINE_L,L56536,298.3,308.9,1270,52.7,44,False,2024-02-08T23:36:00
RUN_09358,MACHINE_M,M24217,298.3,308.9,1646,25.4,46,False,2024-02-08T23:42:00
RUN_09359,MACHINE_L,L56538,298.2,308.7,1407,45.1,49,False,2024-02-08T23:48:00
RUN_09360,MACHINE_M,M24219,298.1,308.7,1581,47.4,51,False,2024-02-08T23:54:00
RUN_09361,MACHINE_L,L56540,298.0,308.6,1532,42.6,54,False,2024-02-09T00:00:00
RUN_09362,MACHINE_L,L56541,298.0,308.6,1610,33.1,56,False,2024-02-09T00:06:00
RUN_09363,MACHINE_M,M24222,298.0,308.5,1682,33.0,58,False,2024-02-09T00:12:00
RUN_09364,MACHINE_L,L56543,297.9,308.5,1519,34.3,61,False,2024-02-09T00:18:00
RUN_09365,MACHINE_L,L56544,297.9,308.5,1683,28.5,63,False,2024-02-09T00:24:00
RUN_09366,MACHINE_M,M24225,298.0,308.6,1254,55.8,65,False,2024-02-09T00:30:00
RUN_09367,MACHINE_L,L56546,298.0,308.5,1461,48.0,68,False,2024-02-09T00:36:00
RUN_09368,MACHINE_L,L56547,297.9,308.5,1472,45.1,70,False,2024-02-09T00:42:00
RUN_09369,MACHINE_L,L56548,297.7,308.4,1510,38.6,72,False,2024-02-09T00:48:00
RUN_09370,MACHINE_M,M24229,297.7,308.3,1547,36.8,74,False,2024-02-09T00:54:00
RUN_09371,MACHINE_H,H38784,297.7,308.4,1418,51.9,77,False,2024-02-09T01:00:00
RUN_09372,MACHINE_L,L56551,297.7,308.4,1289,51.3,82,False,2024-02-09T01:06:00
RUN_09373,MACHINE_L,L56552,297.7,308.4,1487,41.4,84,False,2024-02-09T01:12:00
RUN_09374,MACHINE_L,L56553,297.7,308.5,1453,45.5,86,False,2024-02-09T01:18:00
RUN_09375,MACHINE_M,M24234,297.8,308.5,1466,44.7,88,False,2024-02-09T01:24:00
RUN_09376,MACHINE_H,H38789,297.7,308.4,1288,49.5,91,False,2024-02-09T01:30:00
RUN_09377,MACHINE_H,H38790,297.7,308.4,1738,27.7,96,False,2024-02-09T01:36:00
RUN_09378,MACHINE_H,H38791,297.7,308.3,1488,41.0,101,False,2024-02-09T01:42:00
RUN_09379,MACHINE_L,L56558,297.6,308.3,1816,28.8,106,False,2024-02-09T01:48:00
RUN_09380,MACHINE_L,L56559,297.5,308.2,1419,48.5,108,False,2024-02-09T01:54:00
RUN_09381,MACHINE_L,L56560,297.4,308.1,1435,45.7,110,False,2024-02-09T02:00:00
RUN_09382,MACHINE_M,M24241,297.5,308.1,1480,42.4,112,False,2024-02-09T02:06:00
RUN_09383,MACHINE_L,L56562,297.5,308.2,1610,33.6,115,False,2024-02-09T02:12:00
RUN_09384,MACHINE_H,H38797,297.5,308.1,1548,38.2,117,False,2024-02-09T02:18:00
RUN_09385,MACHINE_M,M24244,297.6,308.1,1379,57.4,122,False,2024-02-09T02:24:00
RUN_09386,MACHINE_M,M24245,297.5,308.1,1907,23.5,125,False,2024-02-09T02:30:00
RUN_09387,MACHINE_M,M24246,297.5,308.0,2033,16.7,128,False,2024-02-09T02:36:00
RUN_09388,MACHINE_H,H38801,297.4,307.9,1390,52.0,131,False,2024-02-09T02:42:00
RUN_09389,MACHINE_M,M24248,297.5,307.9,1544,37.9,136,False,2024-02-09T02:48:00
RUN_09390,MACHINE_L,L56569,297.6,308.0,1258,57.4,139,False,2024-02-09T02:54:00
RUN_09391,MACHINE_M,M24250,297.5,308.0,1560,39.0,141,False,2024-02-09T03:00:00
RUN_09392,MACHINE_H,H38805,297.6,308.2,2071,18.5,144,False,2024-02-09T03:06:00
RUN_09393,MACHINE_L,L56572,297.6,308.1,1437,46.3,149,False,2024-02-09T03:12:00
RUN_09394,MACHINE_H,H38807,297.7,308.2,1489,43.0,151,False,2024-02-09T03:18:00
RUN_09395,MACHINE_L,L56574,297.7,308.2,1334,53.0,156,False,2024-02-09T03:24:00
RUN_09396,MACHINE_L,L56575,297.7,308.2,1500,39.9,158,False,2024-02-09T03:30:00
RUN_09397,MACHINE_L,L56576,297.8,308.3,1498,47.3,160,False,2024-02-09T03:36:00
RUN_09398,MACHINE_M,M24257,297.7,308.2,1370,53.4,162,False,2024-02-09T03:42:00
RUN_09399,MACHINE_H,H38812,297.7,308.2,1526,40.1,165,False,2024-02-09T03:48:00
RUN_09400,MACHINE_L,L56579,297.8,308.3,1477,44.8,170,False,2024-02-09T03:54:00
RUN_09401,MACHINE_L,L56580,297.7,308.2,1446,43.9,172,False,2024-02-09T04:00:00
RUN_09402,MACHINE_M,M24261,297.7,308.2,1720,25.6,174,False,2024-02-09T04:06:00
RUN_09403,MACHINE_L,L56582,297.7,308.1,1734,30.7,177,False,2024-02-09T04:12:00
RUN_09404,MACHINE_L,L56583,297.7,308.1,1697,29.1,179,False,2024-02-09T04:18:00
RUN_09405,MACHINE_L,L56584,297.7,308.2,2007,19.3,181,False,2024-02-09T04:24:00
RUN_09406,MACHINE_M,M24265,297.7,308.1,1469,48.8,183,False,2024-02-09T04:30:00
RUN_09407,MACHINE_M,M24266,297.7,308.1,2189,15.6,186,False,2024-02-09T04:36:00
RUN_09408,MACHINE_L,L56587,297.8,308.3,1435,50.1,189,False,2024-02-09T04:42:00
RUN_09409,MACHINE_H,H38822,297.9,308.4,1637,34.5,191,False,2024-02-09T04:48:00
RUN_09410,MACHINE_L,L56589,298.0,308.5,1664,28.3,196,False,2024-02-09T04:54:00
RUN_09411,MACHINE_M,M24270,298.0,308.5,1666,31.0,198,False,2024-02-09T05:00:00
RUN_09412,MACHINE_L,L56591,298.0,308.5,1404,46.6,201,False,2024-02-09T05:06:00
RUN_09413,MACHINE_L,L56592,298.0,308.5,1702,26.7,203,False,2024-02-09T05:12:00
RUN_09414,MACHINE_L,L56593,298.1,308.6,1439,44.9,205,False,2024-02-09T05:18:00
RUN_09415,MACHINE_L,L56594,298.1,308.6,1354,53.9,207,True,2024-02-09T05:24:00
RUN_09416,MACHINE_M,M24275,298.2,308.7,1361,44.2,0,False,2024-02-09T05:30:00
RUN_09417,MACHINE_M,M24276,298.1,308.5,1463,45.9,3,False,2024-02-09T05:36:00
RUN_09418,MACHINE_H,H38831,298.1,308.4,1515,43.8,6,False,2024-02-09T05:42:00
RUN_09419,MACHINE_L,L56598,298.0,308.4,1432,46.2,11,False,2024-02-09T05:48:00
RUN_09420,MACHINE_L,L56599,298.0,308.4,1911,22.0,13,False,2024-02-09T05:54:00
RUN_09421,MACHINE_L,L56600,298.0,308.4,1472,42.0,15,False,2024-02-09T06:00:00
RUN_09422,MACHINE_M,M24281,298.1,308.5,1382,54.5,17,False,2024-02-09T06:06:00
RUN_09423,MACHINE_L,L56602,298.1,308.5,1665,29.6,20,False,2024-02-09T06:12:00
RUN_09424,MACHINE_L,L56603,298.1,308.5,1676,30.5,22,False,2024-02-09T06:18:00
RUN_09425,MACHINE_M,M24284,298.0,308.5,1585,33.0,24,False,2024-02-09T06:24:00
RUN_09426,MACHINE_M,M24285,298.1,308.6,1415,46.3,27,False,2024-02-09T06:30:00
RUN_09427,MACHINE_L,L56606,298.1,308.7,1341,55.7,30,False,2024-02-09T06:36:00
RUN_09428,MACHINE_L,L56607,298.2,308.8,1540,34.8,32,False,2024-02-09T06:42:00
RUN_09429,MACHINE_H,H38842,298.2,308.8,1837,28.4,34,False,2024-02-09T06:48:00
RUN_09430,MACHINE_L,L56609,298.2,308.8,1498,36.0,39,False,2024-02-09T06:54:00
RUN_09431,MACHINE_L,L56610,298.1,308.7,1671,28.8,41,False,2024-02-09T07:00:00
RUN_09432,MACHINE_L,L56611,298.0,308.6,1430,57.0,43,False,2024-02-09T07:06:00
RUN_09433,MACHINE_L,L56612,298.0,308.7,1619,40.1,45,False,2024-02-09T07:12:00
RUN_09434,MACHINE_M,M24293,298.0,308.7,1430,51.9,47,False,2024-02-09T07:18:00
RUN_09435,MACHINE_L,L56614,298.0,308.6,1626,33.3,50,False,2024-02-09T07:24:00
RUN_09436,MACHINE_L,L56615,298.0,308.7,1443,49.3,52,False,2024-02-09T07:30:00
RUN_09437,MACHINE_L,L56616,298.0,308.6,1481,42.5,54,False,2024-02-09T07:36:00
RUN_09438,MACHINE_M,M24297,298.1,308.7,1527,43.0,56,False,2024-02-09T07:42:00
RUN_09439,MACHINE_M,M24298,298.1,308.7,1315,56.8,59,False,2024-02-09T07:48:00
RUN_09440,MACHINE_M,M24299,298.1,308.8,1433,48.2,62,False,2024-02-09T07:54:00
RUN_09441,MACHINE_M,M24300,298.1,308.8,1378,53.5,65,False,2024-02-09T08:00:00
RUN_09442,MACHINE_L,L56621,298.1,308.8,1432,43.4,68,False,2024-02-09T08:06:00
RUN_09443,MACHINE_M,M24302,298.1,308.8,1394,47.9,70,False,2024-02-09T08:12:00
RUN_09444,MACHINE_H,H38857,298.0,308.8,1411,53.8,73,False,2024-02-09T08:18:00
RUN_09445,MACHINE_L,L56624,298.1,308.9,2136,15.9,78,False,2024-02-09T08:24:00
RUN_09446,MACHINE_M,M24305,298.2,309.0,1446,45.8,80,False,2024-02-09T08:30:00
RUN_09447,MACHINE_H,H38860,298.1,308.9,1388,53.5,83,False,2024-02-09T08:36:00
RUN_09448,MACHINE_M,M24307,298.1,308.9,1323,51.7,88,False,2024-02-09T08:42:00
RUN_09449,MACHINE_L,L56628,298.2,309.0,1780,29.3,91,False,2024-02-09T08:48:00
RUN_09450,MACHINE_M,M24309,298.1,308.8,1434,41.8,93,False,2024-02-09T08:54:00
RUN_09451,MACHINE_M,M24310,298.0,308.7,1494,42.6,96,False,2024-02-09T09:00:00
RUN_09452,MACHINE_H,H38865,298.0,308.7,1536,39.6,99,False,2024-02-09T09:06:00
RUN_09453,MACHINE_M,M24312,298.0,308.7,1392,53.4,104,False,2024-02-09T09:12:00
RUN_09454,MACHINE_H,H38867,298.2,309.0,1360,56.8,107,False,2024-02-09T09:18:00
RUN_09455,MACHINE_L,L56634,298.4,309.2,1583,35.4,112,False,2024-02-09T09:24:00
RUN_09456,MACHINE_L,L56635,298.5,309.2,1983,20.2,114,False,2024-02-09T09:30:00
RUN_09457,MACHINE_L,L56636,298.5,309.3,1630,33.3,116,False,2024-02-09T09:36:00
RUN_09458,MACHINE_M,M24317,298.5,309.3,1692,26.7,118,False,2024-02-09T09:42:00
RUN_09459,MACHINE_L,L56638,298.4,309.1,1417,40.6,121,False,2024-02-09T09:48:00
RUN_09460,MACHINE_L,L56639,298.4,309.1,1579,36.1,123,False,2024-02-09T09:54:00
RUN_09461,MACHINE_M,M24320,298.4,309.2,1399,45.2,125,False,2024-02-09T10:00:00
RUN_09462,MACHINE_M,M24321,298.4,309.2,1414,46.4,128,False,2024-02-09T10:06:00
RUN_09463,MACHINE_L,L56642,298.5,309.3,1570,40.1,131,False,2024-02-09T10:12:00
RUN_09464,MACHINE_M,M24323,298.5,309.3,1552,36.8,133,False,2024-02-09T10:18:00
RUN_09465,MACHINE_L,L56644,298.6,309.4,1440,48.2,136,False,2024-02-09T10:24:00
RUN_09466,MACHINE_M,M24325,298.6,309.4,1460,43.8,138,False,2024-02-09T10:30:00
RUN_09467,MACHINE_L,L56646,298.6,309.4,1471,48.0,141,False,2024-02-09T10:36:00
RUN_09468,MACHINE_L,L56647,298.6,309.3,1702,27.6,143,False,2024-02-09T10:42:00
RUN_09469,MACHINE_L,L56648,298.6,309.4,1375,55.4,145,False,2024-02-09T10:48:00
RUN_09470,MACHINE_L,L56649,298.6,309.4,1698,33.2,147,False,2024-02-09T10:54:00
RUN_09471,MACHINE_H,H38884,298.6,309.4,1439,47.1,149,False,2024-02-09T11:00:00
RUN_09472,MACHINE_M,M24331,298.6,309.4,1774,27.5,154,False,2024-02-09T11:06:00
RUN_09473,MACHINE_M,M24332,298.7,309.4,1375,48.3,157,False,2024-02-09T11:12:00
RUN_09474,MACHINE_L,L56653,298.7,309.5,1446,40.0,160,False,2024-02-09T11:18:00
RUN_09475,MACHINE_M,M24334,298.7,309.6,1455,46.8,162,False,2024-02-09T11:24:00
RUN_09476,MACHINE_L,L56655,298.8,309.6,1523,41.9,165,False,2024-02-09T11:30:00
RUN_09477,MACHINE_M,M24336,298.8,309.6,1692,31.9,167,False,2024-02-09T11:36:00
RUN_09478,MACHINE_M,M24337,298.8,309.6,1693,33.3,170,False,2024-02-09T11:42:00
RUN_09479,MACHINE_L,L56658,298.8,309.6,1890,24.0,173,False,2024-02-09T11:48:00
RUN_09480,MACHINE_H,H38893,298.9,309.6,1600,33.5,175,False,2024-02-09T11:54:00
RUN_09481,MACHINE_M,M24340,298.9,309.6,1434,43.8,180,False,2024-02-09T12:00:00
RUN_09482,MACHINE_L,L56661,298.9,309.6,1365,50.9,183,False,2024-02-09T12:06:00
RUN_09483,MACHINE_H,H38896,298.8,309.6,1309,57.4,185,False,2024-02-09T12:12:00
RUN_09484,MACHINE_H,H38897,298.9,309.6,1546,35.3,190,False,2024-02-09T12:18:00
RUN_09485,MACHINE_L,L56664,298.9,309.6,1663,33.7,195,False,2024-02-09T12:24:00
RUN_09486,MACHINE_L,L56665,298.9,309.6,1589,34.2,197,False,2024-02-09T12:30:00
RUN_09487,MACHINE_M,M24346,298.9,309.6,1472,46.0,199,False,2024-02-09T12:36:00
RUN_09488,MACHINE_L,L56667,298.9,309.6,1583,39.8,202,False,2024-02-09T12:42:00
RUN_09489,MACHINE_M,M24348,298.9,309.6,1567,34.5,204,False,2024-02-09T12:48:00
RUN_09490,MACHINE_L,L56669,298.9,309.7,1407,41.9,207,False,2024-02-09T12:54:00
RUN_09491,MACHINE_M,M24350,299.0,309.7,1418,44.7,209,False,2024-02-09T13:00:00
RUN_09492,MACHINE_M,M24351,299.0,309.7,1489,40.7,212,False,2024-02-09T13:06:00
RUN_09493,MACHINE_L,L56672,299.1,309.9,1586,36.6,215,False,2024-02-09T13:12:00
RUN_09494,MACHINE_L,L56673,299.1,309.8,1398,55.4,217,True,2024-02-09T13:18:00
RUN_09495,MACHINE_L,L56674,299.2,309.9,1516,41.4,219,False,2024-02-09T13:24:00
RUN_09496,MACHINE_H,H38909,299.3,310.0,1373,44.8,221,False,2024-02-09T13:30:00
RUN_09497,MACHINE_M,M24356,299.2,310.0,1349,50.4,226,False,2024-02-09T13:36:00
RUN_09498,MACHINE_H,H38911,299.1,309.9,1443,40.3,0,False,2024-02-09T13:42:00
RUN_09499,MACHINE_H,H38912,299.2,310.1,1542,36.1,5,False,2024-02-09T13:48:00
RUN_09500,MACHINE_L,L56679,299.2,310.1,1534,37.7,10,False,2024-02-09T13:54:00
RUN_09501,MACHINE_L,L56680,299.2,310.2,1697,30.6,12,False,2024-02-09T14:00:00
RUN_09502,MACHINE_L,L56681,299.3,310.3,1396,47.4,14,False,2024-02-09T14:06:00
RUN_09503,MACHINE_L,L56682,299.3,310.2,1495,49.2,16,False,2024-02-09T14:12:00
RUN_09504,MACHINE_M,M24363,299.2,310.3,1551,44.8,18,False,2024-02-09T14:18:00
RUN_09505,MACHINE_L,L56684,299.2,310.3,1440,47.0,21,False,2024-02-09T14:24:00
RUN_09506,MACHINE_L,L56685,299.2,310.3,1429,40.1,23,False,2024-02-09T14:30:00
RUN_09507,MACHINE_H,H38920,299.3,310.4,1548,41.6,25,False,2024-02-09T14:36:00
RUN_09508,MACHINE_L,L56687,299.3,310.5,1505,38.8,30,False,2024-02-09T14:42:00
RUN_09509,MACHINE_L,L56688,299.2,310.4,1611,36.4,32,False,2024-02-09T14:48:00
RUN_09510,MACHINE_M,M24369,299.2,310.4,1502,39.8,34,False,2024-02-09T14:54:00
RUN_09511,MACHINE_M,M24370,299.2,310.4,1504,43.3,37,False,2024-02-09T15:00:00
RUN_09512,MACHINE_L,L56691,299.1,310.3,1449,40.7,40,False,2024-02-09T15:06:00
RUN_09513,MACHINE_L,L56692,299.0,310.2,1575,37.8,42,False,2024-02-09T15:12:00
RUN_09514,MACHINE_M,M24373,299.0,310.2,1598,33.4,44,False,2024-02-09T15:18:00
RUN_09515,MACHINE_L,L56694,299.0,310.1,1416,45.9,47,False,2024-02-09T15:24:00
RUN_09516,MACHINE_L,L56695,299.0,310.2,1682,28.8,49,False,2024-02-09T15:30:00
RUN_09517,MACHINE_L,L56696,298.9,310.1,1341,54.5,51,False,2024-02-09T15:36:00
RUN_09518,MACHINE_L,L56697,298.9,310.1,1523,39.1,53,False,2024-02-09T15:42:00
RUN_09519,MACHINE_L,L56698,299.0,310.1,1580,41.9,55,False,2024-02-09T15:48:00
RUN_09520,MACHINE_L,L56699,299.0,310.1,1531,36.0,57,False,2024-02-09T15:54:00
RUN_09521,MACHINE_L,L56700,299.0,310.1,1375,48.9,59,False,2024-02-09T16:00:00
RUN_09522,MACHINE_M,M24381,298.9,310.1,1484,40.4,61,False,2024-02-09T16:06:00
RUN_09523,MACHINE_M,M24382,299.0,310.2,1657,32.3,64,False,2024-02-09T16:12:00
RUN_09524,MACHINE_L,L56703,299.0,310.2,1494,40.6,67,False,2024-02-09T16:18:00
RUN_09525,MACHINE_H,H38938,299.0,310.3,1658,27.6,69,False,2024-02-09T16:24:00
RUN_09526,MACHINE_L,L56705,299.1,310.3,1411,42.1,74,False,2024-02-09T16:30:00
RUN_09527,MACHINE_M,M24386,299.2,310.4,1395,55.4,76,False,2024-02-09T16:36:00
RUN_09528,MACHINE_L,L56707,299.1,310.4,1550,43.9,79,False,2024-02-09T16:42:00
RUN_09529,MACHINE_M,M24388,299.1,310.3,1233,59.0,81,False,2024-02-09T16:48:00
RUN_09530,MACHINE_L,L56709,299.1,310.3,1459,46.7,84,False,2024-02-09T16:54:00
RUN_09531,MACHINE_H,H38944,299.1,310.4,1405,53.6,86,False,2024-02-09T17:00:00
RUN_09532,MACHINE_L,L56711,299.2,310.5,1458,44.1,91,False,2024-02-09T17:06:00
RUN_09533,MACHINE_L,L56712,299.2,310.5,1384,48.7,93,False,2024-02-09T17:12:00
RUN_09534,MACHINE_L,L56713,299.2,310.5,1705,29.5,95,False,2024-02-09T17:18:00
RUN_09535,MACHINE_L,L56714,299.3,310.6,1443,45.7,97,False,2024-02-09T17:24:00
RUN_09536,MACHINE_M,M24395,299.3,310.6,1609,31.4,99,False,2024-02-09T17:30:00
RUN_09537,MACHINE_L,L56716,299.3,310.5,1818,26.0,102,False,2024-02-09T17:36:00
RUN_09538,MACHINE_M,M24397,299.3,310.6,1457,42.1,104,False,2024-02-09T17:42:00
RUN_09539,MACHINE_L,L56718,299.3,310.6,1480,45.1,107,False,2024-02-09T17:48:00
RUN_09540,MACHINE_L,L56719,299.4,310.8,1424,47.7,109,False,2024-02-09T17:54:00
RUN_09541,MACHINE_M,M24400,299.4,310.8,1628,40.2,111,False,2024-02-09T18:00:00
RUN_09542,MACHINE_M,M24401,299.5,310.8,1754,31.3,114,False,2024-02-09T18:06:00
RUN_09543,MACHINE_L,L56722,299.6,310.9,1716,28.5,117,False,2024-02-09T18:12:00
RUN_09544,MACHINE_M,M24403,299.5,310.9,1378,48.7,119,False,2024-02-09T18:18:00
RUN_09545,MACHINE_L,L56724,299.6,311.0,1708,31.0,122,False,2024-02-09T18:24:00
RUN_09546,MACHINE_L,L56725,299.6,311.0,1430,38.3,124,False,2024-02-09T18:30:00
RUN_09547,MACHINE_M,M24406,299.7,311.2,1560,43.9,126,False,2024-02-09T18:36:00
RUN_09548,MACHINE_L,L56727,299.6,311.1,1679,30.7,129,False,2024-02-09T18:42:00
RUN_09549,MACHINE_L,L56728,299.6,311.1,1521,37.2,131,False,2024-02-09T18:48:00
RUN_09550,MACHINE_M,M24409,299.6,311.1,1649,33.8,133,False,2024-02-09T18:54:00
RUN_09551,MACHINE_M,M24410,299.5,311.0,1451,43.3,136,False,2024-02-09T19:00:00
RUN_09552,MACHINE_L,L56731,299.4,310.8,1391,48.9,139,False,2024-02-09T19:06:00
RUN_09553,MACHINE_M,M24412,299.3,310.8,1523,40.9,141,False,2024-02-09T19:12:00
RUN_09554,MACHINE_L,L56733,299.3,310.7,1495,39.2,144,False,2024-02-09T19:18:00
RUN_09555,MACHINE_M,M24414,299.3,310.7,1440,45.5,146,False,2024-02-09T19:24:00
RUN_09556,MACHINE_H,H38969,299.4,310.8,1585,31.4,149,False,2024-02-09T19:30:00
RUN_09557,MACHINE_L,L56736,299.5,310.8,1374,48.3,154,False,2024-02-09T19:36:00
RUN_09558,MACHINE_M,M24417,299.5,310.8,1507,40.2,156,False,2024-02-09T19:42:00
RUN_09559,MACHINE_M,M24418,299.5,310.9,1577,34.6,159,False,2024-02-09T19:48:00
RUN_09560,MACHINE_L,L56739,299.5,310.9,1496,38.5,162,False,2024-02-09T19:54:00
RUN_09561,MACHINE_L,L56740,299.6,310.9,1487,42.5,164,False,2024-02-09T20:00:00
RUN_09562,MACHINE_L,L56741,299.6,310.9,1853,26.3,166,False,2024-02-09T20:06:00
RUN_09563,MACHINE_M,M24422,299.7,311.0,1435,50.1,168,False,2024-02-09T20:12:00
RUN_09564,MACHINE_M,M24423,299.8,311.1,1763,25.5,171,False,2024-02-09T20:18:00
RUN_09565,MACHINE_L,L56744,299.8,311.1,1820,24.9,174,False,2024-02-09T20:24:00
RUN_09566,MACHINE_M,M24425,299.8,311.1,1498,38.1,176,False,2024-02-09T20:30:00
RUN_09567,MACHINE_L,L56746,299.8,311.1,1603,35.1,179,False,2024-02-09T20:36:00
RUN_09568,MACHINE_L,L56747,299.8,311.1,1412,42.5,181,False,2024-02-09T20:42:00
RUN_09569,MACHINE_L,L56748,299.8,311.1,1588,38.0,183,False,2024-02-09T20:48:00
RUN_09570,MACHINE_M,M24429,299.8,311.0,1948,20.0,185,False,2024-02-09T20:54:00
RUN_09571,MACHINE_L,L56750,299.7,310.9,1384,48.2,188,False,2024-02-09T21:00:00
RUN_09572,MACHINE_L,L56751,299.7,310.8,1589,36.0,190,False,2024-02-09T21:06:00
RUN_09573,MACHINE_M,M24432,299.7,310.8,1405,47.6,192,False,2024-02-09T21:12:00
RUN_09574,MACHINE_L,L56753,299.7,310.9,1491,40.1,195,False,2024-02-09T21:18:00
RUN_09575,MACHINE_H,H38988,299.7,310.8,1418,46.6,197,False,2024-02-09T21:24:00
RUN_09576,MACHINE_M,M24435,299.6,310.8,1603,35.4,202,False,2024-02-09T21:30:00
RUN_09577,MACHINE_L,L56756,299.6,310.7,1922,23.3,205,True,2024-02-09T21:36:00
RUN_09578,MACHINE_M,M24437,299.5,310.7,1364,49.5,0,False,2024-02-09T21:42:00
RUN_09579,MACHINE_L,L56758,299.4,310.7,1551,41.2,3,False,2024-02-09T21:48:00
RUN_09580,MACHINE_L,L56759,299.5,310.7,1589,33.5,5,False,2024-02-09T21:54:00
RUN_09581,MACHINE_M,M24440,299.5,310.7,1423,56.5,7,False,2024-02-09T22:00:00
RUN_09582,MACHINE_L,L56761,299.4,310.6,1418,53.1,10,False,2024-02-09T22:06:00
RUN_09583,MACHINE_M,M24442,299.3,310.5,1404,47.5,12,False,2024-02-09T22:12:00
RUN_09584,MACHINE_L,L56763,299.3,310.5,1281,59.8,15,False,2024-02-09T22:18:00
RUN_09585,MACHINE_L,L56764,299.3,310.5,1529,41.3,17,False,2024-02-09T22:24:00
RUN_09586,MACHINE_M,M24445,299.3,310.5,1563,42.1,19,False,2024-02-09T22:30:00
RUN_09587,MACHINE_L,L56766,299.4,310.6,1348,54.5,22,False,2024-02-09T22:36:00
RUN_09588,MACHINE_M,M24447,299.3,310.5,1462,40.5,24,False,2024-02-09T22:42:00
RUN_09589,MACHINE_H,H39002,299.3,310.4,1510,45.5,27,False,2024-02-09T22:48:00
RUN_09590,MACHINE_L,L56769,299.2,310.4,1472,43.3,32,False,2024-02-09T22:54:00
RUN_09591,MACHINE_M,M24450,299.2,310.4,1325,52.0,34,False,2024-02-09T23:00:00
RUN_09592,MACHINE_L,L56771,299.2,310.4,1570,37.3,37,False,2024-02-09T23:06:00
RUN_09593,MACHINE_L,L56772,299.2,310.4,1379,46.8,39,False,2024-02-09T23:12:00
