lot_id,event_time,yield_pass,sensor_na_rate,n_spc_alarms
LOT_1447,2008-10-10T10:46:00,True,0.0475,16
LOT_1448,2008-10-10T10:53:00,True,0.0339,0
LOT_1449,2008-10-10T12:30:00,True,0.061,4
LOT_1450,2008-10-10T15:33:00,True,0.0339,0
LOT_1451,2008-10-10T15:50:00,True,0.0678,0
LOT_1452,2008-10-10T20:02:00,True,0.0271,4
LOT_1453,2008-10-10T21:03:00,True,0.0203,6
LOT_1454,2008-10-10T21:07:00,True,0.0203,0
LOT_1455,2008-10-10T21:16:00,True,0.0203,11
LOT_1456,2008-11-10T02:55:00,True,0.0068,2
LOT_1457,2008-11-10T06:56:00,True,0.0136,17
LOT_1458,2008-11-10T07:38:00,True,0.0271,1
LOT_1459,2008-11-10T07:39:00,True,0.0475,47
LOT_1460,2008-11-10T07:42:00,True,0.0746,9
LOT_1461,2008-11-10T08:27:00,True,0.0542,4
LOT_1462,2008-11-10T14:43:00,True,0.061,8
LOT_1463,2008-11-10T15:33:00,True,0.0271,6
LOT_1464,2008-11-10T16:25:00,True,0.0407,1
LOT_1465,2008-11-10T23:16:00,True,0.0271,3
LOT_1466,2008-11-10T23:58:00,True,0.0271,2
LOT_1467,2008-12-10T00:57:00,True,0.0203,6
LOT_1468,2008-12-10T01:50:00,True,0.061,5
LOT_1469,2008-12-10T02:59:00,True,0.0203,3
LOT_1470,2008-12-10T03:21:00,True,0.0678,7
LOT_1471,2008-12-10T03:28:00,True,0.0339,0
LOT_1472,2008-12-10T08:19:00,True,0.0203,2
LOT_1473,2008-12-10T18:47:00,True,0.0203,3
LOT_1474,2008-10-13T03:34:00,True,0.0407,9
LOT_1475,2008-10-13T03:53:00,True,0.0339,4
LOT_1476,2008-10-13T11:27:00,True,0.0339,1
LOT_1477,2008-10-13T12:18:00,True,0.0271,5
LOT_1478,2008-10-13T14:06:00,True,0.0271,5
LOT_1479,2008-10-13T14:29:00,True,0.0407,3
LOT_1480,2008-10-13T14:30:00,True,0.0407,1
LOT_1481,2008-10-13T14:55:00,True,0.0271,2
LOT_1482,2008-10-13T15:42:00,True,0.0136,3
LOT_1483,2008-10-13T15:42:00,True,0.0271,8
LOT_1484,2008-10-13T16:13:00,True,0.0407,3
LOT_1485,2008-10-13T19:17:00,True,0.0407,0
LOT_1486,2008-10-13T19:36:00,True,0.0407,0
LOT_1487,2008-10-13T19:40:00,True,0.0339,3
LOT_1488,2008-10-13T20:10:00,True,0.0407,2
LOT_1489,2008-10-13T20:30:00,True,0.0475,11
LOT_1490,2008-10-13T20:53:00,True,0.0271,23
LOT_1491,2008-10-13T21:20:00,True,0.0271,1
LOT_1492,2008-10-13T21:47:00,True,0.0271,7
LOT_1493,2008-10-13T21:57:00,True,0.0407,4
LOT_1494,2008-10-13T22:48:00,True,0.0542,5
LOT_1495,2008-10-13T22:54:00,True,0.0271,7
LOT_1496,2008-10-14T00:35:00,True,0.0407,6
LOT_1497,2008-10-14T03:21:00,True,0.0407,1
LOT_1498,2008-10-14T03:28:00,True,0.0271,2
LOT_1499,2008-10-14T03:35:00,True,0.0407,4
LOT_1500,2008-10-14T13:13:00,True,0.0407,6
LOT_1501,2008-10-14T13:16:00,True,0.0407,5
LOT_1502,2008-10-14T14:07:00,True,0.0339,6
LOT_1503,2008-10-14T14:15:00,True,0.0339,2
LOT_1504,2008-10-14T14:43:00,True,0.0203,6
LOT_1505,2008-10-14T17:36:00,True,0.0407,2
LOT_1506,2008-10-14T19:15:00,True,0.0407,0
LOT_1507,2008-10-14T20:01:00,True,0.0203,2
LOT_1508,2008-10-14T20:30:00,True,0.0339,0
LOT_1509,2008-10-14T20:48:00,True,0.0407,1
LOT_1510,2008-10-14T21:36:00,True,0.0271,1
LOT_1511,2008-10-14T23:07:00,True,0.0407,0
LOT_1512,2008-10-15T00:03:00,True,0.0271,4
LOT_1513,2008-10-15T00:27:00,True,0.0407,1
LOT_1514,2008-10-15T00:47:00,True,0.0407,3
LOT_1515,2008-10-15T01:52:00,True,0.0339,6
LOT_1516,2008-10-15T01:52:00,True,0.0339,1
LOT_1517,2008-10-15T01:52:00,True,0.0339,0
LOT_1518,2008-10-15T02:40:00,True,0.0407,7
LOT_1519,2008-10-15T02:40:00,True,0.0271,1
LOT_1520,2008-10-15T02:42:00,False,0.0339,11
LOT_1521,2008-10-15T03:24:00,True,0.0203,2
LOT_1522,2008-10-15T04:08:00,True,0.0271,3
LOT_1523,2008-10-15T05:13:00,True,0.0407,4
LOT_1524,2008-10-15T05:16:00,True,0.0203,5
LOT_1525,2008-10-15T06:49:00,True,0.0339,2
LOT_1526,2008-10-15T07:36:00,True,0.0271,9
LOT_1527,2008-10-15T07:55:00,True,0.0339,4
LOT_1528,2008-10-15T08:21:00,True,0.0339,6
LOT_1529,2008-10-15T09:11:00,True,0.0407,10
LOT_1530,2008-10-15T10:00:00,True,0.0203,3
LOT_1531,2008-10-15T12:53:00,True,0.0339,2
LOT_1532,2008-10-15T13:14:00,True,0.0203,0
LOT_1533,2008-10-15T13:16:00,True,0.0339,1
LOT_1534,2008-10-15T14:08:00,True,0.0475,7
LOT_1535,2008-10-15T15:11:00,True,0.0339,1
LOT_1536,2008-10-15T16:24:00,True,0.0136,2
LOT_1537,2008-10-15T17:19:00,True,0.0339,6
LOT_1538,2008-10-15T18:16:00,True,0.0271,2
LOT_1539,2008-10-15T19:15:00,True,0.0407,0
LOT_1540,2008-10-15T19:24:00,True,0.0271,8
LOT_1541,2008-10-15T21:44:00,True,0.0271,4
LOT_1542,2008-10-15T22:45:00,True,0.0271,2
LOT_1543,2008-10-15T22:54:00,True,0.0881,3
LOT_1544,2008-10-15T23:00:00,True,0.0881,6
LOT_1545,2008-10-15T23:45:00,True,0.0814,6
LOT_1546,2008-10-16T02:16:00,True,0.0814,2
LOT_1547,2008-10-16T02:16:00,True,0.0814,0
LOT_1548,2008-10-16T02:17:00,True,0.1017,1
LOT_1549,2008-10-16T02:22:00,True,0.0881,3
LOT_1550,2008-10-16T02:55:00,True,0.0949,2
LOT_1551,2008-10-16T03:56:00,True,0.0271,4
LOT_1552,2008-10-16T04:02:00,True,0.1017,1
LOT_1553,2008-10-16T04:02:00,True,0.1017,7
LOT_1554,2008-10-16T04:04:00,True,0.0881,6
LOT_1555,2008-10-16T04:47:00,True,0.1017,1
LOT_1556,2008-10-16T04:50:00,True,0.1017,4
LOT_1557,2008-10-16T04:54:00,True,0.0949,4
LOT_1558,2008-10-16T05:08:00,True,0.0814,2
LOT_1559,2008-10-16T05:13:00,True,0.0881,3
LOT_1560,2008-10-16T05:44:00,True,0.0814,1
LOT_1561,2008-10-16T05:58:00,True,0.1017,4
LOT_1562,2008-10-16T15:02:00,True,0.2373,1
LOT_1563,2008-10-16T15:13:00,True,0.0881,4
LOT_1564,2008-10-16T20:49:00,True,0.0881,4
LOT_1565,2008-10-17T05:26:00,True,0.2508,0
LOT_1566,2008-10-17T06:01:00,True,0.1017,2
LOT_1567,2008-10-17T06:07:00,True,0.2576,1
